family,scope,fold,model,n_train,n_validation,n_test,n_features,best_params,validation_accuracy,validation_precision,validation_sensitivity,validation_specificity,validation_f1,validation_auc,validation_tn,validation_fp,validation_fn,validation_tp,test_accuracy,test_precision,test_sensitivity,test_specificity,test_f1,test_auc,test_tn,test_fp,test_fn,test_tp
feature_classical_tsfresh,enhanced,Fold_3,random_forest_fresh,60,20,20,84430,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 1181, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.98,8,2,0,10,0.7,0.8333333333333334,0.5,0.9,0.625,0.825,9,1,5,5
feature_classical_tsfresh,enhanced,Fold_3,linear_svm_fresh,60,20,20,84430,"{'C': 0.1, 'selector': 'tsfresh.select_features', 'fdr_level': 0.2, 'n_selected_features': 611, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.95,1.0,0.9,1.0,0.9473684210526316,0.98,10,0,1,9,0.55,0.6,0.3,0.8,0.4,0.76,8,2,7,3
feature_classical_tsfresh,enhanced,Fold_3,svm_rbf_fresh,60,20,20,84430,"{'C': 0.1, 'gamma': 0.01, 'selector': 'tsfresh.select_features', 'fdr_level': 0.2, 'n_selected_features': 611, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.95,8,2,0,10,0.6,0.6,0.6,0.6,0.6,0.64,6,4,4,6
feature_classical,left,Fold_4,random_forest,60,20,20,27972,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'k_best': 100, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.8999999999999999,7,3,0,10,0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.93,8,2,1,9
feature_classical,left,Fold_4,linear_svm,60,20,20,27972,"{'C': 0.1, 'k_best': 50, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.8899999999999999,7,3,0,10,0.9,0.9,0.9,0.9,0.9,0.94,9,1,1,9
feature_classical,left,Fold_4,svm_rbf,60,20,20,27972,"{'C': 10.0, 'gamma': 0.001, 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.8700000000000001,8,2,0,10,0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.89,8,2,1,9
feature_classical_tsfresh,left,Fold_4,random_forest_fresh,60,20,20,27972,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'selector': 'tsfresh.select_features', 'fdr_level': 0.2, 'n_selected_features': 370, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.8,0.8,0.8,0.8,0.8,0.8699999999999999,8,2,2,8,0.9,0.9,0.9,0.9,0.9,0.96,9,1,1,9
feature_classical_tsfresh,left,Fold_4,linear_svm_fresh,60,20,20,27972,"{'C': 0.001, 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 617, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.91,7,3,0,10,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.96,8,2,0,10
feature_classical_tsfresh,left,Fold_4,svm_rbf_fresh,60,20,20,27972,"{'C': 1.0, 'gamma': 'scale', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 617, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.8,0.75,0.9,0.7,0.8181818181818182,0.91,7,3,1,9,0.8,0.8,0.8,0.8,0.8,0.96,8,2,2,8
feature_classical,right,Fold_4,random_forest,60,20,20,27972,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'k_best': 100, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.8999999999999999,7,3,0,10,0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.93,8,2,1,9
feature_classical,right,Fold_4,linear_svm,60,20,20,27972,"{'C': 0.01, 'k_best': 200, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.8899999999999999,7,3,0,10,0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.92,8,2,1,9
feature_classical,right,Fold_4,svm_rbf,60,20,20,27972,"{'C': 10.0, 'gamma': 0.001, 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.8700000000000001,8,2,0,10,0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.89,8,2,1,9
feature_classical_tsfresh,right,Fold_4,random_forest_fresh,60,20,20,27972,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 619, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.8,0.8,0.8,0.8,0.8,0.89,8,2,2,8,0.95,0.9090909090909092,1.0,0.9,0.9523809523809524,0.99,9,1,0,10
feature_classical_tsfresh,right,Fold_4,linear_svm_fresh,60,20,20,27972,"{'C': 0.001, 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 619, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.91,8,2,0,10,0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.97,9,1,2,8
feature_classical_tsfresh,right,Fold_4,svm_rbf_fresh,60,20,20,27972,"{'C': 1.0, 'gamma': 'scale', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 619, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.91,8,2,1,9,0.8,0.8,0.8,0.8,0.8,0.96,8,2,2,8
feature_classical,combined,Fold_4,random_forest,60,20,20,55944,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.91,7,3,0,10,0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.91,9,1,2,8
feature_classical,combined,Fold_4,linear_svm,60,20,20,55944,"{'C': 0.01, 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.8800000000000001,8,2,0,10,0.8,0.75,0.9,0.7,0.8181818181818182,0.89,7,3,1,9
feature_classical,combined,Fold_4,svm_rbf,60,20,20,55944,"{'C': 0.1, 'gamma': 0.01, 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.8700000000000001,8,2,0,10,0.8,0.75,0.9,0.7,0.8181818181818182,0.89,7,3,1,9
feature_classical_tsfresh,combined,Fold_4,random_forest_fresh,60,20,20,55944,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'selector': 'tsfresh.select_features', 'fdr_level': 0.1, 'n_selected_features': 408, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.8800000000000001,8,2,1,9,0.9,0.9,0.9,0.9,0.9,0.94,9,1,1,9
feature_classical_tsfresh,combined,Fold_4,linear_svm_fresh,60,20,20,55944,"{'C': 1.0, 'selector': 'tsfresh.select_features', 'fdr_level': 0.1, 'n_selected_features': 408, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.86,8,2,1,9,0.8,0.8,0.8,0.8,0.8,0.91,8,2,2,8
feature_classical_tsfresh,combined,Fold_4,svm_rbf_fresh,60,20,20,55944,"{'C': 1.0, 'gamma': 0.001, 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 1212, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.92,8,2,1,9,0.8,0.8,0.8,0.8,0.8,0.96,8,2,2,8
feature_classical,enhanced,Fold_4,random_forest,60,20,20,84430,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.9300000000000002,7,3,0,10,0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.92,9,1,2,8
feature_classical,enhanced,Fold_4,linear_svm,60,20,20,84430,"{'C': 0.01, 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.9,8,2,0,10,0.8,0.75,0.9,0.7,0.8181818181818182,0.94,7,3,1,9
feature_classical,enhanced,Fold_4,svm_rbf,60,20,20,84430,"{'C': 0.1, 'gamma': 0.1, 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.9,8,2,0,10,0.8,0.75,0.9,0.7,0.8181818181818182,0.96,7,3,1,9
feature_classical_tsfresh,enhanced,Fold_4,random_forest_fresh,60,20,20,84430,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'selector': 'tsfresh.select_features', 'fdr_level': 0.1, 'n_selected_features': 386, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.8700000000000001,8,2,1,9,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.95,8,2,0,10
feature_classical_tsfresh,enhanced,Fold_4,linear_svm_fresh,60,20,20,84430,"{'C': 1.0, 'selector': 'tsfresh.select_features', 'fdr_level': 0.1, 'n_selected_features': 386, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.95,8,2,1,9,0.9,0.9,0.9,0.9,0.9,0.94,9,1,1,9
feature_classical_tsfresh,enhanced,Fold_4,svm_rbf_fresh,60,20,20,84430,"{'C': 1.0, 'gamma': 'scale', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 1189, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.8999999999999999,8,2,1,9,0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.96,8,2,1,9
feature_classical,left,Fold_5,random_forest,60,20,20,27972,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'k_best': 100, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.88,10,0,2,8,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.97,8,2,0,10
feature_classical,left,Fold_5,linear_svm,60,20,20,27972,"{'C': 0.001, 'k_best': 50, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.8,0.875,0.7,0.9,0.7777777777777778,0.8800000000000001,9,1,3,7,0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.91,7,3,0,10
feature_classical,left,Fold_5,svm_rbf,60,20,20,27972,"{'C': 0.1, 'gamma': 0.001, 'k_best': 400, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.92,10,0,2,8,0.8,0.8,0.8,0.8,0.8,0.8999999999999999,8,2,2,8
feature_classical_tsfresh,left,Fold_5,random_forest_fresh,60,20,20,27972,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 601, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.895,10,0,2,8,0.8,0.8,0.8,0.8,0.8,0.92,8,2,2,8
feature_classical_tsfresh,left,Fold_5,linear_svm_fresh,60,20,20,27972,"{'C': 0.001, 'selector': 'tsfresh.select_features', 'fdr_level': 0.1, 'n_selected_features': 79, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.89,9,1,2,8,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.96,8,2,0,10
feature_classical_tsfresh,left,Fold_5,svm_rbf_fresh,60,20,20,27972,"{'C': 0.1, 'gamma': 0.001, 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 601, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.91,10,0,2,8,0.8,0.8,0.8,0.8,0.8,0.93,8,2,2,8
feature_classical,right,Fold_5,random_forest,60,20,20,27972,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'k_best': 200, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.88,10,0,2,8,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.98,8,2,0,10
feature_classical,right,Fold_5,linear_svm,60,20,20,27972,"{'C': 0.001, 'k_best': 50, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.8,0.875,0.7,0.9,0.7777777777777778,0.8800000000000001,9,1,3,7,0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.91,7,3,0,10
feature_classical,right,Fold_5,svm_rbf,60,20,20,27972,"{'C': 0.1, 'gamma': 0.001, 'k_best': 400, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.92,10,0,2,8,0.8,0.8,0.8,0.8,0.8,0.91,8,2,2,8
feature_classical_tsfresh,right,Fold_5,random_forest_fresh,60,20,20,27972,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 598, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.8899999999999999,10,0,2,8,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.93,8,2,0,10
feature_classical_tsfresh,right,Fold_5,linear_svm_fresh,60,20,20,27972,"{'C': 0.001, 'selector': 'tsfresh.select_features', 'fdr_level': 0.1, 'n_selected_features': 79, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.89,9,1,2,8,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.96,8,2,0,10
feature_classical_tsfresh,right,Fold_5,svm_rbf_fresh,60,20,20,27972,"{'C': 0.1, 'gamma': 0.001, 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 598, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.9000000000000001,10,0,2,8,0.8,0.8,0.8,0.8,0.8,0.93,8,2,2,8
feature_classical,combined,Fold_5,random_forest,60,20,20,55944,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'k_best': 200, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.88,10,0,2,8,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.98,8,2,0,10
feature_classical,combined,Fold_5,linear_svm,60,20,20,55944,"{'C': 0.001, 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,1.0,0.7,1.0,0.8235294117647058,0.8400000000000001,10,0,3,7,0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.8899999999999999,7,3,0,10
feature_classical,combined,Fold_5,svm_rbf,60,20,20,55944,"{'C': 1.0, 'gamma': 0.001, 'k_best': 100, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.8700000000000001,9,1,2,8,0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.96,7,3,0,10
feature_classical_tsfresh,combined,Fold_5,random_forest_fresh,60,20,20,55944,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 1163, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.8899999999999999,9,1,2,8,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.93,8,2,0,10
feature_classical_tsfresh,combined,Fold_5,linear_svm_fresh,60,20,20,55944,"{'C': 0.001, 'selector': 'tsfresh.select_features', 'fdr_level': 0.1, 'n_selected_features': 156, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.89,9,1,2,8,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.98,8,2,0,10
feature_classical_tsfresh,combined,Fold_5,svm_rbf_fresh,60,20,20,55944,"{'C': 0.1, 'gamma': 'scale', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 1163, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.9000000000000001,10,0,2,8,0.8,0.8,0.8,0.8,0.8,0.94,8,2,2,8
feature_classical,enhanced,Fold_5,random_forest,60,20,20,84430,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'k_best': 400, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.88,10,0,2,8,0.9,0.8333333333333334,1.0,0.8,0.9090909090909092,0.98,8,2,0,10
feature_classical,enhanced,Fold_5,linear_svm,60,20,20,84430,"{'C': 0.01, 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,1.0,0.7,1.0,0.8235294117647058,0.8800000000000001,10,0,3,7,0.8,0.7142857142857143,1.0,0.6,0.8333333333333334,0.95,6,4,0,10
feature_classical,enhanced,Fold_5,svm_rbf,60,20,20,84430,"{'C': 100.0, 'gamma': 0.01, 'k_best': 25, 'feature_source': 'fold-local split matrices', 'final_fit': 'training split only'}",0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.88,9,1,2,8,0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.93,9,1,2,8
feature_classical_tsfresh,enhanced,Fold_5,random_forest_fresh,60,20,20,84430,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 1172, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.8800000000000001,10,0,2,8,0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.94,8,2,1,9
feature_classical_tsfresh,enhanced,Fold_5,linear_svm_fresh,60,20,20,84430,"{'C': 100.0, 'selector': 'tsfresh.select_features', 'fdr_level': 0.05, 'n_selected_features': 58, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.9000000000000001,10,0,2,8,0.8,0.75,0.9,0.7,0.8181818181818182,0.8999999999999999,7,3,1,9
feature_classical_tsfresh,enhanced,Fold_5,svm_rbf_fresh,60,20,20,84430,"{'C': 0.1, 'gamma': 'scale', 'selector': 'tsfresh.select_features', 'fdr_level': 0.5, 'n_selected_features': 1172, 'final_fit': 'training split only', 'feature_source': 'fold-local split matrices'}",0.9,1.0,0.8,1.0,0.8888888888888888,0.9000000000000001,10,0,2,8,0.85,0.8181818181818182,0.9,0.8,0.8571428571428571,0.94,8,2,1,9
feature_neural,left,Fold_1,resnet1d,60,20,20,27972,"{'input': 'fold-local feature vector', 'k_features': 100, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 2, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.7,0.6428571428571429,0.9,0.5,0.75,0.74,5,5,1,9,0.9,0.9,0.9,0.9,0.9,0.93,9,1,1,9
feature_neural,left,Fold_1,lstm,60,20,20,27972,"{'input': 'fold-local feature vector', 'k_features': 200, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 3, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.75,0.6923076923076923,0.9,0.6,0.782608695652174,0.8,6,4,1,9,0.55,0.5714285714285714,0.4,0.7,0.47058823529411764,0.62,7,3,6,4
feature_neural,left,Fold_1,gru,60,20,20,27972,"{'input': 'fold-local feature vector', 'k_features': 100, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 5, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.7,0.6428571428571429,0.9,0.5,0.75,0.7,5,5,1,9,0.7,0.75,0.6,0.8,0.6666666666666666,0.78,8,2,4,6
feature_neural,left,Fold_1,patchtst,60,20,20,27972,"{'input': 'fold-local feature vector', 'k_features': 200, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 6, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.75,0.7272727272727273,0.8,0.7,0.7619047619047619,0.8200000000000001,7,3,2,8,0.75,0.7272727272727273,0.8,0.7,0.7619047619047619,0.8600000000000001,7,3,2,8
feature_neural,right,Fold_1,resnet1d,60,20,20,27972,"{'input': 'fold-local feature vector', 'k_features': 100, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 2, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.7,0.6428571428571429,0.9,0.5,0.75,0.74,5,5,1,9,0.9,0.9,0.9,0.9,0.9,0.93,9,1,1,9
feature_neural,right,Fold_1,lstm,60,20,20,27972,"{'input': 'fold-local feature vector', 'k_features': 200, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 4, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.81,9,1,2,8,0.65,0.6363636363636364,0.7,0.6,0.6666666666666666,0.7199999999999999,6,4,3,7
feature_neural,right,Fold_1,gru,60,20,20,27972,"{'input': 'fold-local feature vector', 'k_features': 200, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 4, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.75,0.7272727272727273,0.8,0.7,0.7619047619047619,0.74,7,3,2,8,0.55,0.5384615384615384,0.7,0.4,0.6086956521739131,0.6799999999999999,4,6,3,7
feature_neural,right,Fold_1,patchtst,60,20,20,27972,"{'input': 'fold-local feature vector', 'k_features': 100, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 6, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.7,0.6428571428571429,0.9,0.5,0.75,0.8200000000000001,5,5,1,9,0.8,0.8,0.8,0.8,0.8,0.92,8,2,2,8
feature_neural,combined,Fold_1,resnet1d,60,20,20,55944,"{'input': 'fold-local feature vector', 'k_features': 100, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 1, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.75,0.7272727272727273,0.8,0.7,0.7619047619047619,0.74,7,3,2,8,0.8,1.0,0.6,1.0,0.75,0.9,10,0,4,6
feature_neural,combined,Fold_1,lstm,60,20,20,55944,"{'input': 'fold-local feature vector', 'k_features': 400, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 4, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.81,9,1,2,8,0.65,0.6363636363636364,0.7,0.6,0.6666666666666666,0.7199999999999999,6,4,3,7
feature_neural,combined,Fold_1,gru,60,20,20,55944,"{'input': 'fold-local feature vector', 'k_features': 100, 'learning_rate': 0.0003, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 4, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.8,0.8,0.8,0.8,0.8,0.9,8,2,2,8,0.8,1.0,0.6,1.0,0.75,0.92,10,0,4,6
feature_neural,combined,Fold_1,patchtst,60,20,20,55944,"{'input': 'fold-local feature vector', 'k_features': 100, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 4, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.7,0.6428571428571429,0.9,0.5,0.75,0.78,5,5,1,9,0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.89,9,1,2,8
feature_neural,enhanced,Fold_1,resnet1d,60,20,20,84430,"{'input': 'fold-local feature vector', 'k_features': 200, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 1, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.75,0.7272727272727273,0.8,0.7,0.7619047619047619,0.74,7,3,2,8,0.8,1.0,0.6,1.0,0.75,0.9200000000000002,10,0,4,6
feature_neural,enhanced,Fold_1,lstm,60,20,20,84430,"{'input': 'fold-local feature vector', 'k_features': 400, 'learning_rate': 0.0008, 'weight_decay': 0.0001, 'max_epochs': 6, 'patience': 2, 'best_epoch': 2, 'preprocessing': 'median impute, variance filter, train-fitted z-score, train-fitted SelectKBest', 'selection_metric': 'f1'}",0.75,0.7777777777777778,0.7,0.8,0.7368421052631579,0.76,8,2,3,7,0.85,0.7692307692307693,1.0,0.7,0.8695652173913043,0.8699999999999999,7,3,0,10
